,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
31,31,1244330223207776256,1244330223207776256,1585506418000,2020-03-29 23:56:58,530,,"To expect humanity in the Modi regime is the biggest mistake

#coronavirus #LockdownWithoutPlan pic.twitter.com/Umb7XOX74w","['#coronavirus', '#lockdownwithoutplan']",[],728686302,728686302,KosalramT,சோழ நாட்டு மைந்தன் 🇮🇳,7,23,https://twitter.com/KosalramT/status/1244330223207776256,False,48,6,33,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '728686302', 'username': 'KosalramT'}]",,,,,expect   human   modi   regim   biggest   mistak   coronaviru   lockdownwithoutplan      twitter      umbxoxw  ,-1
32,32,1244330222180327425,1244330222180327425,1585506418000,2020-03-29 23:56:58,530,,These TV channels are certified Corona free they will not get it. Rest should stay at home...  pic.twitter.com/l9fXRVShwz,[],[],56114802,56114802,mryousuf,Rizwan Yousuf,7,23,https://twitter.com/mryousuf/status/1244330222180327425,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '56114802', 'username': 'mryousuf'}]",,,,,tv   channel   certifi   corona   free   get   rest   stay   home      twitter      lfxrvshwz  ,-1
33,33,1244330195504553984,1244330195504553984,1585506411000,2020-03-29 23:56:51,530,,Quarantine-myself 🔥  pic.twitter.com/CCfWreoKxO,[],[],470068467,470068467,valentinobahari,Valentino Dicri Bahari,7,23,https://twitter.com/valentinobahari/status/1244330195504553984,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '470068467', 'username': 'valentinobahari'}]",,,,,quarantin      twitter      ccfwreokxo  ,-1
34,34,1244330122657726464,1244330122657726464,1585506394000,2020-03-29 23:56:34,530,,"May Lord Shiva fullfill my brother wish🕉️🙏

Om Namah Shivay 🙏
Corona Virus Vayo jai...🕉️🙏
@narendramodi
#Corona #lockdown #Lockdown21 #COVID19 #zeenews #AajtakAntakshari #ABPnews #LockdownDay5 #bestPMever #ProudIndian pic.twitter.com/l12OMDAc9X","['#corona', '#lockdown', '#lockdown21', '#covid19', '#zeenews', '#aajtakantakshari', '#abpnews', '#lockdownday5', '#bestpmever', '#proudindian']",[],610866578,610866578,BeingIndian_7,responsiblecitizenofIndia🇮🇳,7,23,https://twitter.com/BeingIndian_7/status/1244330122657726464,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '610866578', 'username': 'BeingIndian_7'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,may   lord   shiva   fullfil   brother   wish   om   namah   shivay   corona   viru   vayo   jai   corona   lockdown   lockdown   covid   zeenew   aajtakantakshari   abpnew   lockdownday   bestpmev   proudindian      twitter      lomdacx  ,-1
35,35,1244330046312996865,1244330046312996865,1585506376000,2020-03-29 23:56:16,530,,"*How can they just predict ?
In lyrics_'its 2020 for CoronaVirus body stacking up'
*what still unknown to real world/citizens? Afraid i m !
#covid19 #coronatime #pmoindia #drcreep pic.twitter.com/gnsKJustzu","['#covid19', '#coronatime', '#pmoindia', '#drcreep']",[],3040817454,3040817454,PahariSovan,Sovan Pahari,7,23,https://twitter.com/PahariSovan/status/1244330046312996865,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3040817454', 'username': 'PahariSovan'}]",,,,,predict   lyric   coronaviru   bodi   stack   still   unknown   real   world   citizen   afraid   covid   coronatim   pmoindia   drcreep      twitter      gnskjustzu  ,-1
36,36,1244330028654968833,1244330028654968833,1585506372000,2020-03-29 23:56:12,530,,Send “Hi “ on the above number to receive response to your corona queries. #CoronaChallenge #CoronaUpdate #Covid_19 .  pic.twitter.com/rzzVpUnyxq,"['#coronachallenge', '#coronaupdate', '#covid_19']",[],4806845596,4806845596,VyavahareAshish,Ashish Vyavahare,7,23,https://twitter.com/VyavahareAshish/status/1244330028654968833,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4806845596', 'username': 'VyavahareAshish'}]",,,,,send   hi   number   receiv   respons   corona   queri   coronachalleng   coronaupd   covid      twitter      rzzvpunyxq  ,0
37,37,1244329975475351552,1244329921784074240,1585506359000,2020-03-29 23:55:59,530,,"Online delivery platforms might come handy but make sure payment is complete from the sender's end. You can write to us for any further queries. 

#pandemic
#HelpingHands
#HelpThem","['#pandemic', '#helpinghands', '#helpthem']",[],983175763,983175763,DelhiFoodWalks,Delhi Food Walks,7,23,https://twitter.com/DelhiFoodWalks/status/1244329975475351552,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '983175763', 'username': 'DelhiFoodWalks'}]",,,,,onlin   deliveri   platform   might   e   handi   make   sure   payment   plet   sender   end   write   u   queri   pandem   helphand   helpthem  ,0
38,38,1244329967569297411,1244329967569297411,1585506357000,2020-03-29 23:55:57,530,,"Quarantine days wali shakal.
#NewProfilePic pic.twitter.com/gRHD631bNp",['#newprofilepic'],[],1153307110261891074,1153307110261891074,Haider_Zaidi9,حیدر,7,23,https://twitter.com/Haider_Zaidi9/status/1244329967569297411,False,32,9,5,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1153307110261891074', 'username': 'Haider_Zaidi9'}]",,,,,quarantin   day   wali   shakal   newprofilep      twitter      grhdbnp  ,-1
39,39,1244329958492663808,1244329921784074240,1585506355000,2020-03-29 23:55:55,530,,"In the wake of the ongoing adversity due the Covid-19 pandemic, the number of people that they usually attend to have gone up by leaps and bounds after many daily wage earners and people who just managed to scratch a living have suddenly gone jobless

#humanityofcovid19",['#humanityofcovid19'],[],983175763,983175763,DelhiFoodWalks,Delhi Food Walks,7,23,https://twitter.com/DelhiFoodWalks/status/1244329958492663808,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '983175763', 'username': 'DelhiFoodWalks'}]",,,,,wake   ongo   advers   due   covid   pandem   number   peopl   usual   attend   gone   leap   bound   mani   daili   wage   earner   peopl   manag   scratch   live   suddenli   gone   jobless   humanityofcovid  ,-1
40,40,1244329863718166528,1244329863718166528,1585506332000,2020-03-29 23:55:32,530,,"Friend : Lockdown dekhne chale ?

Me :  pic.twitter.com/ggVD2IWwVz",[],[],1120003763857756167,1120003763857756167,Sanskariii_,Ansh Mishra🇮🇳,7,23,https://twitter.com/Sanskariii_/status/1244329863718166528,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1120003763857756167', 'username': 'Sanskariii_'}]",,,,,friend   lockdown   dekhn   chale      twitter      ggvdiwwvz  ,0
41,41,1244329847209500673,1244329847209500673,1585506328000,2020-03-29 23:55:28,530,,"For many, most Indians in fact, I may say, what @narendramodi is doing to help #IndiaFightsCorona is “enough and more”. All state governments and us citizens need to support him 100% in his honest endeavours to save the country from this pandemic!  https://twitter.com/majorgauravarya/status/1244269190451621889 …",['#indiafightscorona'],[],14112577,14112577,rachitg,Rachit Garg 🇮🇳,7,23,https://twitter.com/rachitg/status/1244329847209500673,False,0,0,0,https://twitter.com/majorgauravarya/status/1244269190451621889,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '14112577', 'username': 'rachitg'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,mani   indian   fact   may   say   help   indiafightscorona   enough   state   govern   u   citizen   need   support   honest   endeavour   save   countri   pandem   http   twitter      majorgauravarya   statu  ,-1
42,42,1244329699624357888,1244271366913683456,1585506293000,2020-03-29 23:54:53,530,,"Urging people to #StayHomeStaySafe was the plan.. All of these labour had a place to stay wherever they were.Any delay to lockdown would’ve meant,India be like US or worse n then it wld be matter of life and death..Same you, would have said instead of waiting should’ve lockdown.",['#stayhomestaysafe'],[],135756510,135756510,mavrikc,Amrit Sagar,7,23,https://twitter.com/mavrikc/status/1244329699624357888,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '135756510', 'username': 'mavrikc'}, {'user_id': '123822668', 'username': 'sandymridul'}]",,,,,urg   peopl   stayhomestaysaf   plan   labour   place   stay   wherev   delay   lockdown   would   meant   india   like   u   wors   n   wld   matter   life   death   would   said   instead   wait   lockdown  ,1
43,43,1244329647656939521,1244328260219080704,1585506281000,2020-03-29 23:54:41,530,," https://youtu.be/09Cmmkout4E 
This was not even in Lockdown😊 I just thought the caption to be humorous as whole day I am laughing only seeing the humorous WhatsApp forwards in my groups. 
Nothing to be offended with their happiness👍😊",[],[],734328210,734328210,pran_en,Pranjit,7,23,https://twitter.com/pran_en/status/1244329647656939521,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '734328210', 'username': 'pran_en'}, {'user_id': '66887493', 'username': 'annaverma'}]",,,,,http   youtu   cmmkout   even   lockdown   thought   caption   humor   whole   day   laugh   see   humor   whatsapp   forward   group   noth   offend   happi  ,0
44,44,1244329627365126145,1244329627365126145,1585506276000,2020-03-29 23:54:36,530,,Message of D Information Secretary #PYO Punjab @SaeedaImtiaz #StayHomeStaySafe #Covid_19  pic.twitter.com/0WxKliBFcc,"['#pyo', '#stayhomestaysafe', '#covid_19']",[],851366189397794816,851366189397794816,ZahidLashari15,Zahid Lashari,7,23,https://twitter.com/ZahidLashari15/status/1244329627365126145,False,30,0,6,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '851366189397794816', 'username': 'ZahidLashari15'}, {'user_id': '415827104', 'username': 'SaeedaImtiaz'}]",,,,,messag   inform   secretari   pyo   punjab   stayhomestaysaf   covid      twitter      wxklibfcc  ,0
45,45,1244329579768098818,1244329579768098818,1585506264000,2020-03-29 23:54:24,530,,"Sometimes you miss the memories. Not just the person.
#stayhome #staysafe #freetime #chill #gathering #friends #people #bangalorediaries #freetime #art #friends #family #nature #life #living #corona #lockdown #day5…  https://www.instagram.com/p/B-U9b3ajUUs/?igshid=80zwbaufk2uy …","['#stayhome', '#staysafe', '#freetime', '#chill', '#gathering', '#friends', '#people', '#bangalorediaries', '#freetime', '#art', '#friends', '#family', '#nature', '#life', '#living', '#corona', '#lockdown', '#day5']",[],328551761,328551761,adharshmalayil,Adharsh Malayil,7,23,https://twitter.com/adharshmalayil/status/1244329579768098818,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '328551761', 'username': 'adharshmalayil'}]",,,,,sometim   miss   memori   person   stayhom   staysaf   freetim   chill   gather   friend   peopl   bangalorediari   freetim   art   friend   famili   natur   life   live   corona   lockdown   day   http   ww   instagram      p   b   ubajuu   igshid   zwbaufkuy  ,1
46,46,1244329527850881024,1244329527850881024,1585506252000,2020-03-29 23:54:12,530,,"Finally cleaned up my phone. From 3 screens to 1, I feel organized. Will keep it up. How do you organize your apps? #lockdown #whatsonyourphone pic.twitter.com/MuqSOIiPUe","['#lockdown', '#whatsonyourphone']",[],781004116478787585,781004116478787585,achadesu,Saujanya Acharya,7,23,https://twitter.com/achadesu/status/1244329527850881024,False,2,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '781004116478787585', 'username': 'achadesu'}]",,,,,final   clean   phone   screen   feel   organ   keep   organ   app   lockdown   whatsonyourphon      twitter      muqsoiipu  ,0
47,47,1244329526189932544,1244329526189932544,1585506252000,2020-03-29 23:54:12,530,,@adishanks Much more quarantine and care bhaiya🙏 Your contribution towards your family during this lockdown makes a inspirational gesture 🇮🇳 @rsprasad ji must be proud of you as well 🙏🇮🇳 https://twitter.com/adishanks/status/1244255134244167680 …,[],[],1210213956872105984,1210213956872105984,drdibakarghosh,Dr Dibakar #StayHome#SaveLife,7,23,https://twitter.com/drdibakarghosh/status/1244329526189932544,False,0,0,0,https://twitter.com/adishanks/status/1244255134244167680,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1210213956872105984', 'username': 'drdibakarghosh'}, {'user_id': '33884154', 'username': 'adishanks'}, {'user_id': '2222673457', 'username': 'rsprasad'}]",,,,,much   quarantin   care   bhaiya   contribut   toward   famili   lockdown   make   inspir   gestur   ji   must   proud   well   http   twitter      adishank   statu  ,1
48,48,1244329496355827712,1244329496355827712,1585506245000,2020-03-29 23:54:05,530,,"Covid-19 Lockdown: Mumbai Restaurateurs Support Modi's Call, Take Steps To Support Their Staff
 https://economictimes.indiatimes.com/magazines/panache/covid-19-lockdown-mumbai-restaurateurs-support-modis-call-take-steps-to-support-their-staff/stay-in-dine-in/slideshow/74847329.cms …

via NaMo App pic.twitter.com/YNwglNyWPB",[],[],702520020354494465,702520020354494465,DipakKumarSola2,Thakur Deepak Solanki BJP,7,23,https://twitter.com/DipakKumarSola2/status/1244329496355827712,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '702520020354494465', 'username': 'DipakKumarSola2'}]",,,,,covid   lockdown   mumbai   restaurateur   support   modi   call   take   step   support   staff   http   economictim   indiatim      magazin   panach   covid   lockdown   mumbai   restaurateur   support   modi   call   take   step   support   staff   stay   dine   slideshow   cm   via   namo   app      twitter      ynwglnywpb  ,1
49,49,1244329465544503297,1244329465544503297,1585506237000,2020-03-29 23:53:57,530,,"Corona has turned the world upside down not because its deadly but because it could effect rich and influential people too.

#COVID2019india
#CoronaVirus","['#covid2019india', '#coronavirus']",[],3281374831,3281374831,Ixhtiyaque,Sasta Seth,7,23,https://twitter.com/Ixhtiyaque/status/1244329465544503297,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3281374831', 'username': 'Ixhtiyaque'}]",,,,,corona   turn   world   upsid   deadli   could   effect   rich   influenti   peopl   covidindia   coronaviru  ,-1
50,50,1244329443046252544,1244205674772475911,1585506232000,2020-03-29 23:53:52,530,,Yes sudden lock out has created panic. In fact Modi should have announced with a months notice. Allowed People to move freely. When Corona cases were more than 5000 announced lock out. Genius.,[],[],146814769,146814769,hombale,M R V,7,23,https://twitter.com/hombale/status/1244329443046252544,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '146814769', 'username': 'hombale'}, {'user_id': '811972460560019456', 'username': 'republic'}]",,,,,ye   sudden   lock   creat   panic   fact   modi   announc   month   notic   allow   peopl   move   freeli   corona   case   announc   lock   geniu  ,1
